"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Start Price","End Price","Company Return","Market Return","DCV","Delta Return"
"BLDP","1.24","1.32","2.51","1.58","151,874","110,567","-22.81%","-21.74%","111.39M","84.39M","83.66M","N/A","N/A","Jun 3, 1998","1.33","-0.44","-0.44","0.86","0.61","0.99","N/A","1.53","72.02M","-30.39M","-36.60M","-50.82%","-51.27%","Dec 31","Jun 30, 2011","-12.31%","-31.83%","2.22","18.76","51.58M","1.88M","N/A","1.91M","12.80","161,148","1.15","1.50","30.43","-19.26","232427.65","49.70"
"BLDR","1.36","1.42","3.39","1.68","145,674","195,811","-37.99%","-36.92%","134.76M","94.90M","32.32M","N/A","N/A","N/A","1.34","-0.86","-0.86","7.34","0.67","1.02","N/A","0.19","696.71M","-37.42M","-80.70M","-11.74%","-7.50%","Dec 31","Jun 30, 2011","-7.57%","-49.17%","2.46","133.23","63.10M","3.03M","9.50%","2.87M","21.60","155,425","1.03","1.63","58.25","-19.26","211974.00","77.52"
"BLE","11.87","14.28","15.35","0.20","44,197","39,378","-3.84%","-2.77%","332.61M","23.29M","N/A","1.00","7.00%","N/A","13.12","0.47","0.47","1.23","0.00","1.09","30.38","11.65","28.60M","N/A","10.96M","40.54%","88.90%","Aug 31","Feb 28, 2011","3.13%","2.51%","0.19","8.59","35.62K","68.70K","N/A","56.51K","1.60","41,465","14.62","14.28","-2.33","-19.26","713163.60","16.94"
"BLH","15.28","16.83","16.92","0.04","4,349","3,289","0.96%","2.03%","61.14M","3.63M","N/A","0.98","5.90%","N/A","15.31","0.68","0.68","1.20","0.00","1.10","24.68","14.06","4.34M","N/A","2.48M","59.84%","86.50%","Dec 31","Jun 30, 2011","2.67%","2.96%","2.92","N/A","11.00","7.09K","N/A","10.79K","1.90","1,000","16.85","16.84","-0.06","-19.26","151565.75","19.20"
"BLIN","0.55","0.72","1.67","0.23","10,882","22,222","-40.00%","-38.93%","8.86M","12.31M","9.33M","N/A","N/A","N/A","1.72","-0.11","-0.11","2.23","0.10","0.42","N/A","0.33","26.57M","1.18M","-1.38M","-5.21%","-2.21%","Sep 30","Jun 30, 2011","-1.28%","-6.64%","1.35","17.38","1.17M","5.80K","0.10%","8.09K","1.10","24,520","0.62","0.698","12.58","-19.26","4138.50","31.84"
"BLJ","12.12","13.94","16.81","0.40","3,980","3,967","-13.42%","-12.35%","32.33M","2.32M","N/A","0.94","6.70%","N/A","13.58","0.27","0.27","1.22","Closed-End Fund - Debt","1.03","51.82","11.50","2.83M","N/A","624.22K","24.92%","84.13%","Aug 31","Feb 28, 2011","2.86%","1.38%","0.70","1.46","Financial","852.00","N/A","3.38K","0.20","4,537","14.07","14.35","1.99","-19.26","50567.58","21.25"
"BLK","140.22","147.63","209.77","1.63","971,726","982,344","-11.72%","-10.65%","26.44B","179.09M","120.73M","5.50","3.80%","Jun 5, 2007","136.38","12.27","12.27","48.42","118.58","1.06","12.04","2.81","9.21B","3.62B","2.36B","25.99%","36.00%","Dec 31","Jun 30, 2011","1.19%","9.69%","1.07","100.52","21.24B","1.35M","N/A","845.63K","1.10","770,757","141.77","157.79","11.30","-19.26","143822971.37","30.56"
"BLKB","21.84","22.94","30.39","1.33","190,502","215,978","-2.71%","-1.64%","996.67M","43.45M","42.97M","0.48","2.10%","N/A","3.17","0.77","0.77","8.13","0.77","7.08","29.75","2.78","350.86M","67.87M","33.58M","9.57%","14.69%","Dec 31","Jun 30, 2011","9.95%","27.43%","0.74","N/A","33.40M","1.39M","3.60%","1.26M","5.80","181,589","21.02","28.03","33.35","-19.26","4459014.64","52.61"
"BLL","29.36","30.95","40.56","0.48","1,893,140","1,592,520","2.81%","3.88%","5.06B","163.55M","160.55M","0.28","0.90%","Feb 16, 2011","9.49","3.16","3.16","48.47","0.89","3.29","9.78","0.61","8.35B","1.15B","551.90M","6.64%","10.32%","Dec 31","Jul 3, 2011","7.44%","35.61%","1.56","200.28","144.80M","6.62M","4.00%","7.68M","2.80","1,479,650","30.22","34.57","14.39","-19.26","65673046.30","33.66"
"BLN","none","11.70","none","none","none","none","none","none","N/A","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","100","10.79","10.71","-0.74","-19.26","391677.00","18.52"
"BLT","12.09","13.54","18.62","0.89","211,831","258,756","7.72%","8.79%","660.26M","48.76M","38.07M","N/A","N/A","N/A","1.67","1.17","1.17","14.83","1.65","7.78","11.53","0.88","715.77M","123.30M","52.29M","8.01%","13.26%","Dec 31","Jun 30, 2011","10.56%","114.32%","2.99","424.75","80.53M","1.66M","N/A","1.62M","6.20","520,700","13.02","15.53","19.28","-19.26","5864325.18","38.54"
"BLTI","0.79","3.28","6.85","3.71","548,808","321,878","308.04%","309.11%","99.04M","30.20M","27.08M","N/A","N/A","Jun 8, 2011","0.50","-0.16","-0.16","1.46","0.34","6.65","N/A","2.58","38.58M","-2.24M","-4.05M","-10.51%","-8.17%","Dec 31","Jun 30, 2011","-7.85%","-59.60%","1.87","N/A","10.13M","6.95M","25.90%","6.84M","13.70","179,421","2.96","3.64","22.97","-19.26","918979.36","42.24"
"BLW","14.30","15.49","18.41","0.40","144,526","100,978","-10.05%","-8.98%","571.70M","36.91M","N/A","1.13","7.20%","N/A","17.58","2.31","2.31","1.40","0.01","0.89","6.71","11.20","51.48M","N/A","85.26M","165.64%","90.38%","Aug 31","Feb 28, 2011","3.33%","13.61%","0.11","26.35","394.21K","70.82K","N/A","13.54K","0.40","135,779","15.53","16.22","4.44","-19.26","896081.00","23.71"
"BLX","14.09","15.51","19.05","1.17","146,985","116,022","6.67%","7.74%","574.26M","37.02M","27.89M","0.80","5.10%","N/A","19.74","1.97","1.97","3.27","10.29","0.79","7.87","4.81","120.17M","N/A","72.53M","60.36%","61.39%","Dec 31","Jun 30, 2011","1.44%","10.14%","N/A","N/A","381.00M","982.69K","3.60%","910.90K","4.80","123,847","14.96","16.25","8.62","-19.26","3772986.80","27.89"
"BMA","19.77","21.18","56.99","1.26","182,632","296,456","-55.11%","-54.04%","1.26B","59.45M","35.82M","2.08","10.30%","N/A","16.61","4.24","4.24","14.66","18.01","1.22","5.00","1.39","871.24M","N/A","252.08M","28.93%","42.29%","Dec 31","Jun 30, 2011","3.19%","27.28%","N/A","N/A","1.07B","70.36K","N/A","121.93K","0.40","165,170","18.74","20.05","6.99","-19.26","6677886.56","26.25"
"BMC","37.19","38.85","56.55","0.58","2,465,750","1,923,530","-4.45%","-3.38%","6.82B","175.52M","174.54M","N/A","N/A","May 18, 1998","9.31","2.53","2.53","11.86","9.20","4.16","15.34","3.22","2.11B","677.20M","458.90M","21.79%","26.30%","Mar 31","Jun 30, 2011","8.27%","30.86%","1.58","21.68","1.61B","3.61M","N/A","3.34M","1.10","1,842,372","37.71","34.76","-7.82","-19.26","117845333.82","11.44"
"BME","23.12","23.93","29.95","0.86","24,497","18,600","-5.42%","-4.35%","181.65M","7.59M","N/A","N/A","N/A","N/A","29.82","3.95","3.95","0.27","0.22","0.81","6.06","91.01","2.01M","N/A","30.00M","1,492.63%","-17.45%","Oct 31","Apr 30, 2011","-0.10%","13.65%","0.62","N/A","1.67M","38.44K","N/A","32.48K","1.40","25,666","23.33","25.83","10.72","-19.26","892232.52","29.98"
"BMI","30.24","31.42","45.49","0.97","106,515","94,433","-21.94%","-20.87%","474.82M","15.11M","14.35M","0.64","2.10%","Jun 16, 2006","11.80","1.76","1.76","18.30","0.28","2.61","17.85","1.71","273.05M","49.91M","26.38M","9.66%","14.87%","Dec 31","Jun 30, 2011","11.75%","15.84%","3.39","3.43","4.27M","1.35M","9.50%","1.28M","11.80","73,639","27.72","32.74","18.11","-19.26","3834978.84","37.37"
"BMJ","0.90","1.06","1.72","1.86","2,669","1,356","-15.20%","-14.13%","12.08M","11.39M","1.92M","N/A","N/A","N/A","1.00","-0.68","-0.68","23.79","0.29","1.10","N/A","0.05","270.95M","9.39M","-7.75M","-2.86%","1.33%","Mar 26","Mar 26, 2011","1.20%","-52.11%","1.26","989.80","3.34M","12.62K","0.60%","13.56K","17.10","200","0.9589","1.06","10.54","-19.26","1726.02","29.81"
"BMO","53.65","54.40","66.64","1.31","1,279,910","1,089,090","-6.69%","-5.62%","34.67B","637.37M","636.12M","2.72","5.00%","Mar 15, 2001","36.85","5.00","5.00","20.76","301.72","1.48","10.87","2.92","11.89B","N/A","2.88B","25.38%","34.62%","Oct 31","Jul 31, 2011","0.73%","13.19%","N/A","N/A","192.31B","4.34M","N/A","4.31M","2.80","1,220,132","54.08","59.17","9.41","-19.26","74324902.08","28.68"
"BMR","14.94","16.13","21.03","1.79","1,323,520","1,339,500","-12.53%","-11.46%","2.09B","129.86M","128.73M","0.80","5.00%","N/A","15.72","0.17","0.17","3.24","0.09","1.01","95.44","5.06","407.10M","254.46M","21.49M","9.70%","30.67%","Dec 31","Jun 30, 2011","2.10%","1.85%","0.91","69.92","12.03M","9.17M","8.90%","8.59M","5.30","1,501,886","15.80","18.11","14.62","-19.26","40211537.20","33.88"
"BMRC","31.25","33.13","39.85","0.96","15,099","15,556","2.95%","4.02%","175.59M","5.30M","4.65M","0.64","2.00%","Apr 20, 2006","24.35","2.84","2.84","11.40","20.79","1.33","11.67","2.86","60.10M","N/A","15.22M","25.31%","42.93%","Dec 31","Jun 30, 2011","1.21%","12.42%","N/A","N/A","110.16M","206.83K","N/A","197.67K","11.90","9,003","32.17","35.44","10.16","-19.26","464277.44","29.43"
"BMRN","21.61","30.89","31.98","1.35","1,095,440","894,311","37.90%","38.97%","3.45B","111.83M","111.39M","N/A","N/A","N/A","6.56","1.60","1.60","3.89","2.32","4.56","19.27","7.97","419.45M","24.60M","195.70M","46.66%","-0.10%","Dec 31","Jun 30, 2011","-0.02%","35.74%","6.27","51.55","258.92M","10.53M","10.90%","10.64M","8.70","662,758","30.07","34.11","13.44","-19.26","34541409.00","32.70"
"BMS","28.41","29.34","34.40","0.74","1,058,990","964,744","-6.77%","-5.70%","3.03B","103.41M","101.13M","0.96","3.30%","Mar 2, 2004","18.13","2.01","2.01","48.85","0.70","1.61","14.57","0.58","5.24B","670.26M","217.41M","4.20%","8.60%","Dec 31","Jun 30, 2011","6.37%","12.03%","2.41","76.44","72.73M","5.89M","5.70%","6.32M","4.40","1,003,768","28.23","28.11","-0.43","-19.26","25966490.37","18.84"
"BMTC","15.97","16.29","21.45","0.68","47,222","31,867","-5.84%","-4.77%","210.94M","12.95M","10.98M","0.60","3.70%","Oct 2, 2003","14.17","1.13","1.13","6.77","4.47","1.15","14.38","2.51","83.71M","N/A","14.07M","16.80%","35.40%","Dec 31","Jun 30, 2011","0.93%","8.86%","N/A","N/A","57.95M","415.02K","N/A","366.71K","8.10","25,315","16.06","18.36","14.32","-19.26","710398.04","33.58"
"BMTI","2.68","3.36","14.80","1.01","277,900","210,667","-71.11%","-70.04%","94.21M","28.04M","21.00M","N/A","N/A","N/A","2.46","-1.23","-1.23","0.06","2.46","1.34","N/A","58.57","1.58M","-32.91M","-33.95M","N/A","-2,184.45%","Dec 31","Jun 30, 2011","-26.31%","-55.61%","10.22","0.37","68.85M","1.87M","9.40%","1.73M","8.30","82,716","2.83","3.24","14.49","-19.26","596538.53","33.75"
"BMY","24.97","30.89","31.78","0.46","13,957,900","15,292,000","11.84%","12.91%","52.69B","1.71B","1.70B","1.32","4.30%","Mar 1, 1999","9.59","1.93","1.93","11.92","4.50","3.19","16.01","2.57","20.35B","7.35B","3.31B","16.31%","32.74%","Dec 31","Jun 30, 2011","13.25%","30.38%","1.99","34.22","7.67B","42.35M","2.50%","40.25M","2.70","19,652,158","31.49","31.59","0.32","-19.26","806127499.24","19.58"
"BNA","9.30","10.05","10.59","0.15","77,742","77,522","-4.10%","-3.03%","346.28M","34.46M","N/A","0.56","5.50%","N/A","10.52","1.01","1.01","0.70","0.22","0.96","9.95","14.55","23.97M","N/A","34.81M","145.23%","87.15%","Aug 31","Feb 28, 2011","1.37%","9.77%","0.66","43.67","7.69M","55.14K","N/A","56.95K","0.60","67,272","9.90","10.00","1.01","-19.26","709384.50","20.27"
"BNCL","7.15","7.48","9.35","0.39","85,840","88,067","-18.96%","-17.89%","576.65M","77.09M","31.63M","N/A","N/A","N/A","8.09","-0.28","-0.28","1.17","4.50","0.90","N/A","6.26","90.08M","N/A","-21.01M","-23.32%","-25.89%","Dec 31","Jun 30, 2011","-0.44%","-3.27%","N/A","N/A","347.16M","1.33M","4.00%","1.24M","12.80","98,276","7.15","8.21","14.83","-19.26","784934.15","34.09"
"BNCN","6.10","6.80","10.14","0.47","5,014","7,378","-31.31%","-30.24%","61.73M","9.08M","6.65M","0.20","2.90%","Jan 3, 2007","12.17","-0.41","-0.41","4.89","3.72","0.57","N/A","1.19","53.18M","N/A","-4.41M","-4.30%","-11.13%","Dec 31","Jun 30, 2011","-0.11%","-1.42%","N/A","N/A","33.80M","3.77K","N/A","7.00K","0.50","3,993","6.84","7.99","16.81","-19.26","21162.96","36.08"
"BND","none","84.05","none","none","none","none","none","none","5.91%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","Vanguard","94.03B","none","none","none","none","none","none","none","none","none","802,988","84.00","83.63","-0.44","-19.26","176872836.00","18.82"
"BNHN","6.76","8.30","10.69","2.28","6,618","10,322","8.50%","9.57%","138.88M","16.73M","9.75M","N/A","N/A","Jun 18, 2007","9.45","0.05","0.05","21.10","0.24","0.88","184.44","0.42","333.42M","22.58M","635.00K","0.50%","0.46%","Mar 27","Jul 17, 2011","0.42%","1.00%","0.51","N/A","4.00M","32.24K","0.90%","31.91K","5.80","7,315","8.03","9.77","21.67","-19.26","60072.43","40.93"
"BNHNA","6.69","8.32","10.81","2.34","75,783","34,056","10.93%","12.00%","139.21M","16.73M","9.75M","N/A","N/A","Jul 11, 2002","9.45","0.05","0.05","21.10","0.24","0.88","184.89","0.42","333.42M","22.58M","635.00K","0.50%","0.46%","Mar 27","Jul 17, 2011","0.42%","1.00%","0.51","N/A","4.00M","558.42K","7.90%","534.00K","12.00","49,918","7.94","9.64","21.41","-19.26","341205.62","40.67"
"BNJ","12.50","14.36","16.02","0.25","10,966","16,300","-7.30%","-6.23%","109.24M","7.61M","N/A","0.95","6.60%","N/A","13.12","0.13","0.13","1.16","N/A","1.10","108.79","12.38","8.86M","N/A","1.01M","14.09%","86.01%","Jul 31","Jan 31, 2011","2.90%","0.77%","0.58","1.49","N/A","7.26K","N/A","14.79K","0.80","45,407","14.42","14.80","2.64","-19.26","186854.36","21.90"
"BNO","none","70.11","none","none","none","none","none","none","22.58%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","United States Commodity Funds LLC","46.09M","none","none","none","none","none","none","none","none","none","175,602","67.60","75.00","10.95","-19.26","15009363.20","30.21"
"BNS","47.58","49.34","62.33","1.33","736,955","761,767","-6.20%","-5.13%","53.57B","1.09B","1.08B","2.02","4.20%","Apr 29, 2004","24.53","4.42","4.42","14.50","162.50","1.98","11.16","3.42","15.37B","N/A","4.69B","31.86%","41.71%","Oct 31","Jul 31, 2011","0.94%","17.32%","N/A","N/A","176.44B","2.32M","N/A","2.37M","2.10","742,547","48.45","52.61","8.59","-19.26","43882134.00","27.85"
"BNSO","1.15","1.50","2.80","0.95","5,840","2,100","8.70%","9.77%","7.87M","5.25M","1.98M","N/A","N/A","N/A","2.59","0.11","0.11","5.75","1.26","0.58","13.51","0.26","30.16M","1.94M","402.89K","1.94%","0.75%","Mar 31","Sep 30, 2010","0.52%","3.08%","1.91","13.89","6.59M","7.26K","0.20%","6.81K","1.70","1,250","1.45","1.37","-5.52","-19.26","5220.00","13.75"
"BNVI","0.48","0.64","2.17","1.88","328,220","190,500","-62.35%","-61.28%","34.92M","54.56M","50.64M","N/A","N/A","Aug 31, 2010","0.28","-0.51","-0.51","0.02","0.24","2.29","N/A","52.59","664.00K","-17.76M","-18.53M","N/A","-3,018.83%","Dec 31","Jun 30, 2011","-55.45%","-128.19%","1.06","9.95","12.95M","451.60K","0.90%","408.49K","1.80","127,672","0.53","0.5821","9.83","-19.26","92964.12","29.09"
"BNX","0.04","0.10","0.40","2.46","68,439","63,756","-72.22%","-71.15%","2.60M","26.00M","9.59M","N/A","N/A","N/A","0.41","-0.05","-0.05","0.22","0.01","0.26","N/A","0.47","5.82M","-74.00K","-1.26M","-21.19%","-29.85%","Dec 31","Jun 30, 2011","-8.20%","-10.97%","1.02","5.96","147.00K","121.81K","N/A","126.78K","1.40","14,455","0.0701","0.08","14.12","-19.26","1596.46","33.39"
"BNY","12.97","14.60","15.94","0.19","21,994","20,156","-4.51%","-3.44%","186.91M","12.80M","N/A","0.99","6.80%","N/A","12.99","0.10","0.10","1.19","N/A","1.12","148.98","12.19","15.22M","N/A","1.25M","10.79%","86.42%","Jul 31","Jan 31, 2011","2.94%","0.62%","0.28","4.25","N/A","35.43K","N/A","24.12K","1.70","6,762","14.64","14.77","0.89","-19.26","227988.72","20.15"
"BNZ","none","23.77","none","none","none","none","none","none","11.33%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","WisdomTree Trust","52.61M","none","none","none","none","none","none","none","none","none","249,166","23.255","21.94","-5.65","-19.26","1375254.19","13.61"
"BOBE","27.47","29.20","36.98","1.01","232,157","275,911","1.32%","2.39%","885.69M","30.33M","29.70M","1.00","3.50%","Apr 27, 1992","22.34","1.96","1.96","55.11","1.98","1.26","14.90","0.51","1.67B","196.78M","59.43M","3.56%","6.83%","Apr 29","Jul 29, 2011","6.55%","8.98%","0.67","19.94","59.94M","1.97M","6.60%","1.91M","7.80","314,704","27.64","32.90","19.03","-19.26","7800450.24","38.29"
"BOCH","2.90","3.30","4.62","0.62","16,974","10,611","-17.50%","-16.43%","56.07M","16.99M","13.67M","0.12","3.60%","Aug 17, 2004","5.23","0.32","0.32","2.26","2.84","0.63","10.44","1.46","38.37M","N/A","5.39M","16.50%","24.41%","Dec 31","Jun 30, 2011","0.74%","6.33%","N/A","N/A","48.32M","6.41K","N/A","6.25K","0.30","331","3.23","3.50","8.36","-19.26","50197.43","27.62"
"BODY","11.98","18.43","26.98","N/A","187,152","145,822","N/A","none","292.24M","15.86M","13.91M","N/A","N/A","N/A","4.60","0.96","0.96","24.13","1.84","3.93","19.12","1.05","272.67M","30.89M","14.79M","5.44%","9.51%","Jan 1","Jul 2, 2011","16.39%","32.29%","1.98","N/A","29.23M","747.40K","12.90%","668.26K","3.10","98,950","17.70","21.00","18.64","-19.26","2170551.00","37.91"
"BOE","14.19","14.22","19.65","1.09","244,143","197,244","-22.38%","-21.31%","985.16M","69.28M","N/A","0.39","2.70%","N/A","19.41","2.56","2.56","0.39","0.49","0.74","5.55","37.05","26.78M","N/A","177.36M","662.40%","48.50%","Oct 31","Apr 30, 2011","0.57%","13.33%","0.83","N/A","33.72M","280.76K","N/A","330.71K","0.90","226,361","13.25","14.96","12.91","-19.26","10877481.50","32.17"
"BOFI","11.46","12.71","16.90","1.12","33,506","27,478","3.92%","4.99%","133.14M","10.48M","7.85M","N/A","N/A","N/A","13.67","1.87","1.87","5.64","1.09","0.93","6.80","2.19","60.71M","N/A","20.27M","33.90%","62.17%","Jun 30","Jun 30, 2011","1.22%","14.83%","N/A","N/A","11.45M","985.65K","11.30%","932.95K","30.50","27,506","12.75","15.30","20.00","-19.26","387804.00","39.26"
"BOH","35.30","35.80","49.26","0.73","600,858","849,956","-20.64%","-19.57%","1.69B","47.12M","46.58M","1.80","5.00%","Dec 15, 1997","21.25","3.37","3.37","12.18","14.54","1.68","10.62","2.89","583.04M","N/A","162.15M","27.81%","42.97%","Dec 31","Jun 30, 2011","1.25%","16.08%","N/A","N/A","684.88M","1.68M","3.50%","1.80M","2.50","975,952","35.03","42.23","20.55","-19.26","41376244.98","39.82"
"BOKF","43.07","45.38","56.58","0.77","111,323","122,167","3.84%","4.91%","3.11B","68.46M","25.79M","1.10","2.50%","May 6, 2004","38.97","3.75","3.75","17.16","29.12","1.14","12.10","2.62","1.16B","N/A","255.04M","22.08%","36.84%","Dec 31","Jun 30, 2011","1.08%","10.07%","N/A","N/A","1.99B","880.81K","3.30%","756.31K","6.20","112,206","45.74","52.22","14.17","-19.26","6320902.08","33.43"
"BOLT","9.75","10.70","15.35","1.74","26,494","17,389","6.05%","7.12%","91.20M","8.52M","8.22M","N/A","N/A","Jan 31, 2008","9.08","0.65","0.65","4.57","3.72","1.18","16.46","2.36","38.86M","9.13M","5.53M","14.22%","20.36%","Jun 30","Jun 30, 2011","6.10%","7.40%","7.54","N/A","31.68M","12.42K","0.10%","5.78K","0.40","14,230","9.80","10.08","2.86","-19.26","340853.80","22.12"
"BOM","none","14.73","none","none","none","none","none","none","5.79%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","PowerShares","8.76M","none","none","none","none","none","none","none","none","none","141,320","15.191","13.21","-13.04","-19.26","2720753.67","6.22"
"BONA","3.50","4.39","8.50","N/A","100,108","59,144","N/A","none","266.93M","60.80M","15.00M","N/A","N/A","N/A","2.68","0.16","0.16","1.66","0.63","1.64","27.10","3.60","74.32M","11.35M","7.37M","12.81%","13.20%","Dec 31","Jun 30, 2011","N/A","N/A","1.26","20.73","38.55M","72.49K","N/A","81.82K","0.80","29,778","4.47","4.33","-3.13","-19.26","379820.37","16.13"
"BONE","1.61","1.89","9.00","N/A","176,162","124,211","-75.23%","-74.16%","74.93M","39.64M","23.93M","N/A","N/A","N/A","0.23","-0.31","-0.31","0.62","0.04","7.53","N/A","3.00","22.99M","-6.63M","-11.26M","-48.99%","-32.95%","Dec 31","Jun 30, 2011","-26.94%","-130.45%","2.23","58.35","1.40M","916.56K","4.10%","825.47K","5.80","43,998","1.89","3.31","75.13","-19.26","161802.90","94.40"
"BONT","5.11","5.57","17.49","2.69","228,394","218,556","-36.12%","-35.05%","109.67M","19.69M","10.40M","0.20","3.80%","N/A","5.67","0.50","0.50","169.68","0.68","0.93","11.12","0.03","3.02B","226.87M","9.03M","0.35%","4.09%","Jan 29","Jul 30, 2011","4.69%","10.52%","1.75","842.91","13.45M","2.64M","35.70%","2.92M","8.90","154,868","4.18","5.28","26.32","-19.26","1290646.06","45.58"
"BOOM","14.00","15.01","29.69","1.90","87,166","80,989","1.56%","2.63%","200.43M","13.35M","12.68M","0.16","1.10%","Oct 13, 2005","11.20","0.55","0.55","14.27","0.57","1.27","27.29","1.02","185.86M","23.13M","7.12M","3.91%","6.38%","Dec 31","Jun 30, 2011","3.39%","5.29%","1.83","21.94","7.61M","605.39K","5.60%","564.52K","5.40","99,388","15.00","21.70","44.67","-19.26","1488165.00","63.93"
"BOOT","11.55","12.61","19.00","0.98","16,259","3,056","-8.16%","-7.09%","81.99M","6.50M","4.87M","0.50","4.00%","N/A","9.69","0.65","0.65","21.93","0.10","1.29","19.49","0.57","142.01M","10.69M","4.28M","3.02%","5.19%","Dec 31","Jun 25, 2011","4.97%","6.92%","2.62","21.59","622.00K","56.80K","1.40%","57.61K","8.70","2,553","12.81","12.66","-1.17","-19.26","10568.25","18.09"
"BORN","2.98","3.05","20.50","N/A","377,163","144,256","-65.30%","-64.23%","78.46M","25.72M","5.73M","N/A","N/A","N/A","7.24","1.87","1.87","13.29","0.69","0.44","1.63","0.24","342.41M","76.48M","48.06M","14.04%","19.93%","Dec 31","Jun 30, 2011","17.92%","29.69%","1.06","42.90","17.67M","1.62M","N/A","1.44M","5.20","97,515","2.94","4.35","47.96","-19.26","455235.48","67.22"
"BOS","none","22.06","none","none","none","none","none","none","1.19%","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","none","PowerShares","3.06M","none","none","none","none","none","none","none","none","none","117,985","22.402","20.70","-7.60","-19.26","584445.78","11.67"
"BOSC","1.20","1.39","3.67","0.06","7,508","2,511","-54.87%","-53.80%","3.84M","2.76M","1.81M","N/A","N/A","Jan 12, 2010","1.33","-0.35","-0.35","12.10","0.36","0.98","N/A","0.11","32.51M","1.61M","19.00K","-2.89%","3.14%","Dec 31","Jun 30, 2011","2.52%","0.52%","1.01","315.40","983.00K","4.52K","0.20%","4.51K","0.50","651","1.10","1.27","15.45","-19.26","3223.00","34.72"
"BOX","10.26","11.50","18.86","N/A","141,431","143,244","N/A","none","231.87M","20.16M","11.00M","0.96","8.30%","N/A","10.07","1.76","1.76","7.84","0.62","1.10","6.53","1.51","147.99M","123.33M","33.21M","22.63%","55.57%","Dec 31","Jun 30, 2011","4.36%","19.42%","3.61","524.64","12.51M","468.25K","4.80%","400.47K","3.10","101,386","12.03","13.90","15.54","-19.26","2357398.80","34.81"
"BPAX","1.40","2.45","4.02","1.32","2,901,280","2,083,170","72.54%","73.61%","269.51M","110.00M","106.06M","N/A","N/A","Jun 3, 2002","0.12","-0.71","-0.71","0.00","0.34","19.67","N/A","800.96","332.37K","-53.75M","-57.09M","N/A","-16,222.01%","Dec 31","Jun 30, 2011","-71.28%","-299.23%","3.32","181.60","37.13M","15.99M","N/A","14.71M","5.10","1,839,401","2.02","2.65","31.19","-19.26","5762268.16","50.45"
"BPHX","0.57","0.61","2.56","1.76","21,531","28,400","-74.04%","-72.97%","14.91M","24.45M","13.19M","N/A","N/A","N/A","1.62","-1.79","-1.79","1.82","0.33","0.37","N/A","0.34","43.52M","-1.06M","-42.85M","-98.47%","-16.32%","Dec 31","Jun 30, 2011","-4.84%","-71.49%","1.00","33.90","8.11M","28.16K","0.20%","29.73K","1.40","16,148","0.55","0.8101","47.29","-19.26","13981.00","66.55"
"BPI","13.65","19.46","30.62","2.28","622,388","347,856","28.96%","30.03%","1.02B","52.53M","17.56M","N/A","N/A","N/A","5.89","2.89","2.89","16.10","5.49","3.40","6.74","1.23","852.64M","286.13M","168.55M","19.77%","32.34%","Dec 31","Jun 30, 2011","36.55%","65.64%","1.68","N/A","288.53M","9.19M","74.50%","8.61M","12.10","318,391","16.52","21.67","31.17","-19.26","12748797.88","50.44"
"BPK","14.95","16.00","16.50","0.13","17,534","17,344","-2.26%","-1.19%","254.53M","15.91M","N/A","0.94","5.80%","N/A","15.08","1.19","1.19","1.20","N/A","1.07","13.40","13.47","19.07M","N/A","19.00M","102.37%","89.06%","Dec 31","Jun 30, 2011","2.81%","5.25%","1.53","1.00","N/A","16.60K","N/A","13.30K","0.80","19,740","16.37","16.45","0.49","-19.26","188598.77","19.75"
"BPL","54.51","61.87","71.67","0.13","264,208","213,467","-0.24%","0.83%","5.75B","92.92M","75.93M","4.05","6.50%","Feb 13, 1998","28.23","2.97","2.97","68.15","0.20","2.22","20.81","1.43","4.08B","398.63M","178.82M","4.38%","7.75%","Dec 31","Jun 30, 2011","4.56%","13.51%","1.14","93.28","18.13M","1.05M","N/A","1.08M","2.90","162,894","61.55","67.55","9.75","-19.26","13488559.40","29.01"
"BPO","14.27","14.47","20.07","1.97","2,352,810","2,193,070","-7.66%","-6.59%","7.29B","503.70M","502.87M","0.57","4.00%","May 23, 2007","17.40","3.67","3.67","4.51","0.32","0.83","3.94","3.21","2.26B","1.60B","1.90B","91.26%","70.38%","Dec 31","Jun 30, 2011","5.41%","22.34%","0.35","75.28","162.00M","5.64M","N/A","4.76M","1.70","2,209,986","13.41","16.52","23.19","-19.26","56213580.15","42.45"
