"Company","52-Week Low","Recent Price","52-Week High","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"cnte","14.27","16.70","17.70","168.2M","10.1M","3.50M","none","none","-0.02","1.63","0.46","39.66","9.16","none","10.27","0.42","296.1M","17.0M","12.2M","4.1%","5.2%","Dec 31","none","12.42%","161.70%","0.92","18.87","62.0M","none"
