"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"ntt","16.39","16.55","41.50","0.98","235.1K","452.0K","-59.6%","-52.8%","53.1B","3.21B","1.28B","none","none","16.18","-0.25","-0.65","28.98","none","1.02","none","0.57","92.2B","26.1B","-794.6M","0.2%","6.5%","Mar 31","none","0.14%","-1.54%","0.89","0.91","none","191.0K","0.0%","191.0K","1.12","170.0K","1"
