"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume","Shares/ADR"
"neray","1.81","2.10","5.00","1.09","955","1,000","-50.6%","-42.3%","258.3M","123.0M","88.6M","none","1.60","-0.15","-0.20","2.76","0.64","1.31","none","0.76","333.7M","-14.3M","-18.3M","-5.5%","-7.6%","Dec 31","none","-4.82%","-8.39%","1.90","0","78.3M","0","0","1,000","1"
