"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"vlkay.ob","5.52","8.875","12.00","1.21","16.7K","16.0K","-2.7%","+13.6%","13.8B","1.56B","1.25B","none","6.51","1.61","0.94","49.57","3.60","1.36","5.53","0.18","77.3B","2.76B","2.51B","3.2%","3.6%","Dec 31","none","3.60%","26.10%","1.01","0","5.62B","none","0.2"
