"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"chbh.ob","16.875","23.50","32.00","-0.49","364","1,000","+35.3%","+58.0%","45.0M","1.91M","1.80M","0.88","3.75%","none","20.73","1.94","0.55","13.66","4.90","1.13","12.14","1.72","26.1M","none","3.70M","14.2%","Dec 31","none","1.04%","9.70%","none","0","9.38M","none"
