"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"aho","25.15","27.59","33.49","0.58","164.8K","245.0K","-7.8%","+7.7%","22.6B","817.9M","572.5M","none","5.81","1.37","0.30","68.60","3.36","4.75","20.20","0.40","58.8B","2.54B","1.15B","2.1%","4.1%","Dec 31","none","none","5.39%","42.55%","1.17","2.01","2.90B","926.0K","0.2%","601.0K","6.57","141.0K","1"
