"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"this.ob","0.001","0.01","0.10","136","0","-78.7%","-75.1%","9,000","948.0K","600.0K","none","-4.72","-6.88","-0.64","46.70","none","none","none","0","44.3M","-2.03M","-6.52M","-13.5%","-9.5%","Dec 31","none","-37.10%","none","0.45","none","none","0","0","8,000"
