"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"dnb","26.45","35.68","36.15","204.0K","201.0K","+20.1%","+16.9%","2.80B","78.5M","46.3M","0.72","2.02%","-0.28","1.40","0.36","16.32","2.17","none","25.56","2.19","1.35B","290.6M","115.1M","8.8%","14.3%","Dec 31","none","8.28%","none","0.80","none","170.8M","759.0K","1.6%","1.09M","4.44","171.0K"
