"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ncn","6.66","7.44","15.616","74.0K","60.0K","-45.3%","-40.9%","288.0M","38.7M","38.3M","1.75","23.56%","6.24","0.77","0.13","2.01","0.07","1.19","9.65","3.70","124.2M","84.1M","48.0M","38.6%","35.8%","Dec 31","none","15.92%","33.13%","0.58","0.45","2.51M","42.0K","0.1%","42.0K","0.74","57.0K"
