"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"amnb","13.375","18.35","25.00","0.19","4,182","2,000","+35.9%","+58.8%","107.0M","5.83M","5.30M","0.68","3.71%","11.24","1.53","0.39","6.74","2.42","1.63","11.96","2.72","40.6M","none","9.25M","22.8%","Dec 31","none","1.68%","14.45%","none","0","14.3M","0","0","5,000"
