"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"rstn","4.89","17.216","24.10","3.60M","2.86M","-0.3%","+7.9%","2.00B","116.3M","109.3M","none","none","3.16","-0.49","0.00","1.51","1.91","5.44","none","11.39","161.3M","-23.0M","-46.1M","-28.6%","-32.6%","Mar 3","none","none","-20.61%","-24.36%","5.96","0","221.5M","3.28M","3.0%","2.77M","0.88","3.75M"
