"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"rmg","18.20","22.80","28.00","385.0K","1.57M","-10.6%","-3.4%","2.13B","93.3M","46.3M","none","none","4.52","3.60","0.04","6.24","1.89","5.04","6.33","3.65","558.7M","109.1M","323.7M","96.1%","11.2%","Dec 31","none","54.32%","466.61%","1.44","0.06","175.9M","1.81M","3.9%","684.0K","12.09","150.0K"
