"Company","52-Week Low","Recent Price","52-Week High","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"nscn","20.95","22.70","24.46","1.63B","72.0M","10.0M","none","none","-1.79","-2.08","-0.38","5.12","0.74","none","none","4.43","85.6M","-13.2M","-34.2M","-36.6%","-37.7%","Sep 30","none","-65.78%","none","1.25","none","17.7M","none"
