"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"htbk","6.50","7.35","9.875","-0.10","11.0K","28.0K","-17.2%","-3.2%","81.7M","11.1M","9.30M","none","6.62","0.54","0.16","6.26","3.13","1.11","13.56","1.17","70.0M","none","6.14M","8.8%","Dec 31","none","0.75%","9.34%","none","0","34.8M","0","4,000","8,000"
