"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"imsg.ob","0.18","0.19","0.375","0.25","864","1,000","-36.0%","-25.3%","846.0K","4.45M","1.60M","none","none","0.69","-0.07","-0.00","1.02","0.01","0.28","none","0.18","4.57M","-254.0K","-325.0K","-7.1%","-7.4%","Apr 30","none","-7.85%","-10.22%","2.59","0.01","44.0K","0","0","6,000"
