"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"cert","1.07","2.13","22.75","117.6K","140.0K","-89.1%","-87.2%","66.9M","31.4M","27.0M","none","1.37","-2.72","-0.74","0.71","0.92","1.56","none","3.01","20.5M","-68.7M","-80.7M","none","none","Apr 30","none","-90.88%","-111.33%","2.22","0.20","28.9M","112.0K","0.4%","85.0K","1.65","68.0K"
