"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"chwe.ob","0.05","0.10","0.40","4,136","13.0K","-58.3%","-54.9%","4.00M","40.0M","6.40M","none","none","-0.01","-0.01","-0.00","0.01","0.00","none","none","11.71","284.0K","-424.0K","-427.0K","none","none","Dec 31","none","-159.75%","none","0.16","none","22.0K","none"
