"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"hgmcy","3.875","6.93","7.09","0.35","628.4K","934.0K","+56.2%","+82.4%","1.00B","145.0M","129.0M","none","none","4.01","0.14","0.14","5.75","1.01","1.73","49.15","1.20","607.2M","76.2M","14.8M","2.5%","4.9%","June 30","none","2.07%","3.42%","1.84","0.26","144.1M","382.0K","0.3%","307.0K","0.80","478.0K","1"
