"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"irne","0.002","0.002","1.375","1.59","5,727","21.0K","-99.9%","-99.8%","30.0K","15.0M","3.30M","none","none","1.34","-0.32","-0.07","20.45","0.05","0.00","none","0","289.5M","3.01M","-4.58M","-1.6%","-0.4%","Dec 31","none","-5.86%","-21.77%","0.93","1.49","806.0K","27.0K","0.5%","28.0K","0"
