"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"unsc.ob","0.01","0.026","0.089","2,636","1,000","-16.1%","-2.0%","496.0K","19.1M","5.10M","none","none","-0.10","-0.33","-0.06","1.32","0.01","none","none","0.02","25.2M","-4.41M","-6.21M","-24.6%","-18.7%","Dec 29","none","none","-31.91%","-435.43%","0.32","none","123.0K","none"
