"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"sfef","10.10","12.00","13.75","-0.25","136","0","+11.6%","+30.4%","14.1M","1.18M","600.0K","none","11.66","-1.54","-2.55","1.20","2.60","1.03","none","9.97","1.42M","483.0K","-1.82M","none","-54.4%","June 30","none","-3.74%","-11.87%","none","0.15","3.06M","0","0","0"
