"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"fsth","3.30","3.50","8.50","0.02","545","1,000","-42.9%","-33.2%","4.40M","1.26M","800.0K","0.48","13.71%","none","5.98","-6.99","-3.21","9.30","13.63","0.59","none","0.38","11.7M","none","-8.80M","-75.1%","Dec 31","none","none","-5.55%","-92.89%","none","0","24.4M","0","0","1,000"
