"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"smtr","1.375","2.23","3.75","1.70","32.0K","38.0K","-18.9%","-5.3%","33.8M","15.2M","14.1M","none","none","0.40","none","0.11","none","0.19","5.53","none","none","none","-5.42M","1.60M","none","none","July 31","none","none","none","26.20%","5.98","0","748.0K","2,000","0.0%","2,000","0.06","33.0K"
