"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"wofc","16.625","19.10","19.45","0.06","1,500","5,000","+12.4%","+31.3%","33.9M","1.77M","1.40M","1.00","5.24%","none","23.98","1.06","0.25","14.66","3.32","0.80","17.97","1.30","25.7M","none","1.86M","7.3%","36.4%","Dec 31","none","0.54%","4.45%","none","none","5.89M","6,000","0.4%","6,000","0"
