"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"civc","13.10","19.75","19.99","0.46","16.7K","10.0K","+34.9%","+57.6%","104.0M","5.27M","2.80M","none","11.05","1.06","0.21","7.17","3.84","1.79","18.56","2.76","38.6M","none","5.74M","14.8%","Dec 31","none","1.14%","10.38%","none","0","20.2M","0","0","10.0K"
