"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"vmdc","0.65","0.93","1.625","10.7K","20.0K","-21.7%","-8.5%","7.94M","8.54M","4.80M","none","none","2.41","-2.24","-0.19","2.88","1.09","0.39","none","0.32","24.8M","-16.3M","-19.3M","-77.9%","-81.2%","Dec 31","none","-56.83%","-72.00%","2.43","0.08","9.34M","0","3,000","5,000"
