"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"acro.ob","0.16","0.51","1.094","1.79","8,091","6,000","+104.0%","+138.3%","3.78M","7.41M","3.50M","none","none","-1.74","-0.48","0.07","0.42","0.03","none","none","1.21","9.55M","-3.96M","-5.21M","-54.2%","-45.0%","Dec 31","none","-63.03%","none","0.27","none","213.0K","3,000","0.1%","1,000","0"
