"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"lvb","12.40","16.30","20.54","0.63","10.2K","6,000","-5.2%","+10.8%","145.7M","8.94M","2.90M","none","none","13.41","1.77","0.28","40.12","0.60","1.22","9.22","0.41","358.5M","43.2M","15.8M","4.4%","11.9%","Dec 31","none","none","3.61%","13.81%","5.47","2.04","5.36M","19.0K","0.7%","14.0K","3.17","6,000"
