"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"amfi","18.125","23.00","24.05","0.10","36.7K","32.0K","+17.2%","+36.9%","570.5M","24.8M","21.6M","0.64","2.78%","12.55","1.58","0.43","11.33","5.43","1.83","14.57","2.03","295.8M","none","41.2M","13.9%","Dec 31","none","0.99%","13.33%","none","0","135.6M","47.0K","0.2%","34.0K","1.34","35.0K"
