"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"antr","1.59","2.99","5.65","1,455","2,000","-30.5%","-24.8%","26.8M","8.97M","1.00M","none","none","1.11","-2.23","-0.24","0.38","0.49","2.69","none","7.97","2.46M","-6.37M","-12.8M","none","none","Dec 31","none","-62.70%","-692.39%","1.77","0.01","4.38M","4,000","0.4%","0","4.00","1,000"
