"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"chir","35.375","43.73","58.05","0.70","2.94M","2.62M","+1.8%","+19.0%","8.27B","189.2M","81.3M","none","9.72","-0.03","0.26","5.82","3.34","4.50","none","7.51","1.12B","69.2M","5.67M","0.5%","2.1%","Dec 31","none","0.22%","0.30%","3.15","0.22","631.4M","9.99M","12.3%","6.58M","2.84","3.52M"
