"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"uboh","7.625","9.60","11.00","1,091","1,000","-6.3%","+9.4%","34.5M","3.59M","3.10M","0.44","4.58%","none","9.65","0.72","0.33","7.81","1.94","0.99","13.28","1.23","24.9M","none","2.58M","10.4%","Dec 31","none","0.77%","9.31%","none","0","6.94M","0","0","1,000"
