"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"mpad.ob","1.375","2.10","2.75","227","0","+52.7%","+78.4%","6.57M","3.13M","500.0K","none","none","2.43","0.23","0.04","4.15","0.97","0.86","9.09","0.51","13.9M","1.54M","782.0K","5.6%","9.1%","Nov 30","none","none","8.65%","9.89%","8.78","0","3.05M","none"
