"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"apu","15.063","21.56","25.35","0.33","67.4K","254.0K","+36.9%","+59.9%","1.05B","48.8M","38.6M","2.20","10.20%","none","4.78","1.17","-0.77","none","0.42","4.51","18.43","none","none","207.1M","53.0M","none","9.4%","Sep 30","none","none","4.15%","24.14%","0.89","4.08","0","38.0K","0.1%","19.0K","1.36","28.0K"
