"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"std","6.30","8.68","11.938","1.24","259.7K","255.0K","-8.6%","+6.8%","39.6B","4.56B","4.38B","none","4.09","0.55","0.14","6.98","1.60","2.12","15.67","1.24","30.2B","none","2.35B","10.4%","Dec 31","none","1.01%","13.41%","none","0.61","7.46B","1.90M","0.0%","1.97M","8.69","218.0K","1"
