"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"anic.ob","0.00","0.001","0.50","5.64","4,500","8,000","-99.5%","-99.4%","25.0K","25.2M","3.30M","none","6.37","-0.50","0.03","20.87","0.08","0","none","0","545.0M","-5.41M","-12.5M","-2.2%","-2.2%","Dec 31","none","-3.09%","-7.66%","2.75","0.66","1.98M","275.0K","8.3%","274.0K","0"
