"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"sptm.ob","1.50","1.90","2.70","-0.89","0","0","-5.0%","+11.0%","10.1M","5.31M","100.0K","none","1.41","0.14","0.02","2.40","0.17","1.35","13.57","0.79","13.0M","983.0K","754.0K","5.8%","6.9%","Dec 30","none","none","6.69%","10.47%","2.38","0.09","893.0K","none"
