"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"cdlc.ob","24.00","31.90","45.375","-0.05","682","2,000","-17.1%","-3.2%","22.3M","699.0K","500.0K","0.96","3.01%","none","29.66","-0.13","0.24","17.90","28.03","1.07","none","1.78","11.4M","none","-83.0K","-0.7%","40.6%","Dec 31","none","-0.05%","-0.32%","none","none","19.6M","none"
