"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"srdx","22.125","32.68","60.30","1.23","192.3K","177.0K","+19.9%","+40.1%","547.3M","16.7M","13.1M","none","3.33","0.38","0.13","1.27","0.89","9.83","85.77","25.67","22.7M","7.57M","6.81M","30.0%","33.3%","Sep 30","none","12.40%","13.14%","8.67","0","14.8M","1.74M","13.3%","1.91M","9.38","185.0K"
