"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"hand","1.13","6.20","52.25","3.00M","5.01M","-87.0%","-84.8%","817.9M","131.9M","43.2M","none","none","0.90","-1.29","-0.28","3.32","0.58","6.88","none","1.87","361.8M","-120.2M","-142.3M","-39.3%","-41.8%","June 30","none","none","-52.92%","-79.96%","1.34","0","77.0M","3.19M","7.4%","2.51M","1.57","2.03M"
