"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"colt","3.57","7.05","113.00","2.66","159.1K","113.0K","-92.1%","-90.8%","1.24B","175.2M","49.1M","none","11.51","-1.57","-0.52","7.47","8.25","0.61","none","0.94","1.31B","-150.7M","-275.7M","-20.5%","-15.8%","Dec 31","none","-5.22%","-12.03%","3.23","0.94","1.46B","389.0K","0.8%","372.0K","2.42","161.0K","4"
