"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"nbsi","8.50","12.30","14.50","0.23","364","1,000","+41.3%","+65.1%","14.3M","1.16M","700.0K","0.44","3.58%","11.47","0.40","0.11","8.08","1.85","1.07","30.45","1.52","9.40M","none","469.0K","5.0%","37.1%","Dec 31","none","0.34%","3.67%","none","none","2.14M","6,000","0.9%","6,000","0"
