"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"ple","6.625","8.99","9.00","0.50","818","2,000","+32.0%","+54.2%","16.0M","1.77M","1.30M","0.40","4.45%","11.20","0.61","0.09","9.40","1.83","0.80","14.81","0.96","16.7M","none","1.08M","6.5%","Dec 31","none","0.48%","5.56%","none","0","3.26M","1,000","0.1%","1,000","1.00","1,000"
