"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"fmfc","16.50","20.50","28.00","0.19","1,409","3,000","+15.5%","+34.9%","94.6M","4.62M","3.30M","1.00","4.88%","none","22.06","1.37","0.34","15.54","5.72","0.93","14.95","1.32","71.7M","none","6.33M","8.8%","Dec 31","none","0.62%","6.46%","none","0","26.4M","0","1,000","1,000"
