"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"ic","4.66","5.12","13.625","-0.07","169.5K","205.0K","-56.4%","-49.1%","804.2M","157.1M","66.0M","none","none","10.24","0.76","0.21","10.49","2.04","0.50","6.71","0.49","1.65B","none","120.0M","7.3%","Mar 31","none","0.76%","7.61%","none","6.79","320.0M","456.0K","0.7%","322.0K","1.77","257.0K","5"
