"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"glbl","4.63","7.30","9.34","787.9K","845.0K","+2.1%","-0.7%","678.3M","92.9M","42.7M","none","4.10","0.00","0.05","3.95","0.17","1.78","2,433.33","1.85","368.8M","27.0M","383.0K","0.1%","6.5%","Dec 31","none","0.05%","0.10%","1.62","0.63","16.2M","1.77M","4.1%","1.63M","2.43","727.0K"
