"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"sne","32.80","46.20","85.75","1.27","476.4K","419.0K","-37.6%","-27.1%","41.9B","906.0M","897.0M","none","18.82","0.28","-0.11","61.43","7.72","2.46","162.68","0.75","58.7B","5.73B","304.7M","0.5%","1.7%","Mar 31","none","0.52%","1.74%","1.28","0.81","7.09B","1.98M","0.2%","1.65M","5.08","389.0K","1"
