"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume","Shares/ADR"
"san","19.00","21.90","24.40","0.56","19.7K","21.0K","+10.5%","+29.1%","2.09B","95.2M","12.4M","none","none","7.48","1.75","0.52","9.26","9.96","2.93","12.50","2.37","881.5M","none","166.8M","18.9%","Dec 31","none","1.81%","24.03%","none","1.76","948.8M","4,000","0.0%","21.0K","0.19","21.0K","1"
