"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"hwen","3.25","4.30","7.00","0.28","318","0","-4.4%","+11.6%","5.83M","1.36M","400.0K","0.12","2.79%","4.42","0.33","0.07","4.21","0.34","0.97","12.87","1.02","5.89M","none","462.0K","7.8%","43.3%","June 30","none","0.70%","7.08%","none","none","467.0K","1,000","0.2%","0","0"
