"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (10-day avg)","4-Week Change","4-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"reg","22.72","26.55","27.29","48.0K","+3.9%","+5.4%","1.53B","57.6M","21.3M","2.00","7.53%","none","20.57","1.66","0.45","6.56","0.63","1.29","15.96","4.05","387.5M","272.9M","95.8M","35.4%","53.4%","Dec 31","none","4.61%","8.06%","none","1.06","36.3M","511.0K","2.4%","482.0K","9.64","53.0K"
