"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"dla","12.875","21.40","21.45","4,273","3,000","+38.1%","+61.3%","49.9M","2.33M","1.90M","none","none","26.73","2.62","0.03","48.48","1.01","0.80","8.17","0.44","120.8M","14.3M","6.52M","5.4%","6.7%","June 30","none","none","7.44%","10.76%","4.15","0.11","2.38M","3,000","0.2%","3,000","0.75","4,000"
