"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares/ADR"
"qpcpy.ob","16.50","17.85","18.75","0","0","+8.2%","+26.4%","1.40B","78.3M","41.5M","none","none","none","0.46","none","none","none","none","39.15","none","none","none","none","none","none","Nov 30","none","none","none","none","none","none","none","2"
