"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (10-day avg)","4-Week Change","4-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"amgp","17.00","20.38","22.55","164.0K","+11.1%","+12.6%","404.8M","19.9M","11.8M","none","none","25.19","1.97","0.58","51.51","206.08","0.81","10.37","0.40","818.9M","65.6M","25.5M","4.0%","6.9%","Dec 31","none","11.08%","170.55%","1.19","0.18","216.2M","none"
