"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","26-Week Change","26-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"fti","10.99","13.21","22.48","152.5K","276.0K","-39.5%","-34.6%","858.6M","65.0M","11.0M","none","none","5.97","0.51","0.17","28.44","1.37","2.21","25.75","0.47","1.87B","132.6M","33.7M","2.2%","4.1%","Dec 31","none","2.90%","6.61%","1.19","0.86","89.0M","2.28M","20.8%","1.82M","29.65","77.0K"
