"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"gbfp.ob","24.13","32.25","32.25","0.03","364","1,000","+33.7%","+56.2%","76.9M","2.38M","1.00M","none","16.51","1.81","0.52","13.70","6.79","1.95","17.77","2.35","32.8M","none","4.34M","13.2%","Dec 31","none","1.01%","12.10%","none","0","16.2M","none"
