"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"cnbd","17.667","20.50","22.00","-0.16","1,182","0","+6.0%","+23.9%","41.6M","2.03M","1.10M","0.34","1.66%","11.34","1.53","0.39","9.93","5.80","1.81","13.37","2.06","21.1M","none","3.26M","15.4%","Dec 31","none","1.20%","14.71%","none","0","11.8M","0","0","1,000"
