"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Long-Term Debt/Equity","Total Cash","Shares Short"
"layb.ob","12.75","26.68","26.80","0.16","4,409","1,000","+94.0%","+126.7%","105.7M","3.96M","3.90M","0.44","1.65%","14.81","1.82","0.50","13.72","5.66","1.80","14.66","1.95","54.9M","none","7.28M","13.3%","Dec 31","none","0.99%","13.33%","none","0.18","22.4M","none"
