"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","13-Week Change","13-Week Change","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"tcow.ob","0.25","0.35","0.85","54.8K","75.0K","-35.2%","-36.9%","22.6M","64.6M","31.7M","none","none","-0.01","-7.61","-0.07","0.68","0.08","none","none","0.52","27.7M","-20.8M","-30.2M","none","none","Dec 31","none","-121.59%","none","0.72","none","5.04M","none"
