"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Daily Volume"
"ssfc","6.01","6.90","8.00","0.17","864","1,000","+8.2%","+26.5%","21.5M","3.12M","2.50M","0.40","5.80%","none","7.60","0.32","0.09","5.17","4.82","0.91","21.36","1.33","14.6M","none","914.0K","6.2%","37.1%","Dec 31","none","0.45%","3.83%","none","none","15.0M","42.0K","1.7%","42.0K","0"
