"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short"
"gtcc.ob","0.18","0.24","0.594","0.40","28.0K","30.0K","-40.9%","-30.9%","4.89M","20.4M","12.0M","none","none","-0.28","-0.11","-0.02","0.77","0.03","none","none","0.31","15.6M","-1.40M","-2.23M","-14.3%","-10.8%","June 30","none","-98.03%","none","0.29","none","505.0K","none"
