"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Last Split","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"psa","22.625","34.26","35.15","0.03","209.5K","234.0K","+44.6%","+69.0%","4.14B","120.8M","66.0M","1.80","5.25%","none","19.43","1.49","0.41","6.50","2.40","1.76","23.05","5.27","817.6M","522.5M","186.5M","44.2%","43.6%","Dec 31","none","7.94%","7.63%","none","0.04","288.4M","507.0K","0.8%","590.0K","3.21","158.0K"
