"Company","52-Week Low","Recent Price","52-Week High","Beta","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Dividend Yield","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter (fully updated)","Most recent quarter (flash earnings)","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Percent of Float","Shares Short (Prior Month)","Short Ratio","Daily Volume"
"esbk","17.727","24.70","24.70","0.29","636","1,000","+22.1%","+42.7%","21.7M","878.0K","600.0K","0.72","2.92%","21.49","2.38","0.60","none","6.24","1.15","10.40","none","none","none","2.10M","none","45.9%","Dec 31","none","none","0.76%","11.65%","none","none","0","1,000","0.2%","0","1.00","1,000"
