"Company","52-Week Low","Recent Price","52-Week High","Daily Volume (3-month avg)","Daily Volume (10-day avg)","52-Week Change","52-Week Change relative to S&P500","Market Capitalization","Shares Outstanding","Float","Annual Dividend","Book Value","Earnings (ttm)","Earnings (mrq)","Sales (per share)","Cash","Price/Book","Price/Earnings","Price/Sales","Sales (ttm)","EBITDA","Income","Profit Margin","Operating Margin","Fiscal Year Ends","Most recent quarter","Return Assets","Return Equity","Current Ratio","Debt/Equity","Total Cash","Shares Short","Shares Short (Prior Month)","Daily Volume"
"rsgi.ob","0.08","0.13","1.25","1,909","1,000","-82.7%","-79.7%","620.0K","4.77M","1.10M","none","-0.37","0.04","-0.03","1.44","0.21","none","3.02","0.09","6.88M","4.04M","204.0K","15.2%","15.9%","Dec 31","none","4.34%","42.38%","0.08","none","1.02M","0","0","3,000"
